0
31
42
79
3
13
36
89
96
67
53
38
66
29
37
94
20
26
58
23
75
72
62
74
61
47
80
43
25
70
41
45
93
90
85
78
81
92
48
4
65
51
86
56
6
16
19
24
12
11
73
