0
72
79
42
83
78
93
12
52
85
62
39
17
16
66
24
68
30
89
45
59
94
4
5
96
46
84
29
37
53
48
91
57
90
34
98
67
7
25
58
6
19
56
10
51
43
97
11
75
65
31
