0
34
86
24
33
81
5
4
21
83
84
96
68
16
89
75
97
9
73
11
48
58
56
6
42
46
61
69
43
3
78
62
20
85
92
39
47
53
17
51
27
80
30
50
52
12
31
90
14
74
65
